***** Begin #0-0 *****
Compiling model...
'compile' took 0.000082 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
11200     [5.57e+01, 3.36e-01, 8.28e-04]    [7.80e+01, 3.36e-01, 8.28e-04]    []  
11300     [8.60e-02, 3.37e-01, 6.96e-04]    [1.26e-01, 3.37e-01, 6.96e-04]    []  
11400     [6.60e-01, 3.36e-01, 6.94e-04]    [2.40e-01, 3.36e-01, 6.94e-04]    []  
11500     [1.79e+01, 3.35e-01, 6.30e-04]    [2.87e+01, 3.35e-01, 6.30e-04]    []  
11600     [1.21e-01, 3.33e-01, 6.41e-04]    [1.84e-01, 3.33e-01, 6.41e-04]    []  
11700     [4.68e+00, 3.31e-01, 5.45e-04]    [1.50e+00, 3.31e-01, 5.45e-04]    []  
11800     [8.02e-02, 3.32e-01, 5.62e-04]    [1.29e-01, 3.32e-01, 5.62e-04]    []  
11900     [1.92e+01, 3.36e-01, 4.96e-04]    [1.07e+01, 3.36e-01, 4.96e-04]    []  
12000     [9.04e-02, 3.31e-01, 4.27e-04]    [1.24e-01, 3.31e-01, 4.27e-04]    []  
Validation: epoch 12000 MSE 0.37089 MAE 0.53765 MXE 1.01849 L1RE 1.01949 L2RE 1.00053 CRMSE 0.00045 FRMSE (0.03029, 0.00596, 0.38472)
12100     [8.38e-02, 3.31e-01, 4.59e-04]    [1.26e-01, 3.31e-01, 4.59e-04]    []  
12200     [8.65e-02, 3.30e-01, 4.80e-04]    [1.34e-01, 3.30e-01, 4.80e-04]    []  
12300     [9.26e-02, 3.29e-01, 4.87e-04]    [1.38e-01, 3.29e-01, 4.87e-04]    []  
12400     [7.94e-02, 3.28e-01, 4.92e-04]    [1.33e-01, 3.28e-01, 4.92e-04]    []  
12500     [1.33e-01, 3.27e-01, 4.84e-04]    [1.27e-01, 3.27e-01, 4.84e-04]    []  
12600     [7.93e-02, 3.26e-01, 4.86e-04]    [1.36e-01, 3.26e-01, 4.86e-04]    []  
12700     [4.35e+00, 3.23e-01, 5.60e-04]    [9.10e-01, 3.23e-01, 5.60e-04]    []  
12800     [8.39e-02, 3.24e-01, 5.28e-04]    [1.38e-01, 3.24e-01, 5.28e-04]    []  
12900     [4.89e+02, 4.38e-01, 9.55e-03]    [1.85e+02, 4.38e-01, 9.55e-03]    []  
13000     [6.24e-01, 3.62e-01, 1.16e-03]    [3.60e-01, 3.62e-01, 1.16e-03]    []  
Validation: epoch 13000 MSE 0.37203 MAE 0.53648 MXE 1.04162 L1RE 1.01726 L2RE 1.00206 CRMSE 0.00030
13100     [4.23e-01, 3.39e-01, 3.53e-04]    [2.44e-01, 3.39e-01, 3.53e-04]    []  
13200     [3.44e-01, 3.33e-01, 3.26e-04]    [2.26e-01, 3.33e-01, 3.26e-04]    []  
13300     [2.99e-01, 3.32e-01, 3.41e-04]    [2.12e-01, 3.32e-01, 3.41e-04]    []  
13400     [2.70e-01, 3.31e-01, 3.60e-04]    [2.01e-01, 3.31e-01, 3.60e-04]    []  
13500     [2.50e-01, 3.32e-01, 3.82e-04]    [1.91e-01, 3.32e-01, 3.82e-04]    []  
13600     [2.33e-01, 3.32e-01, 4.02e-04]    [1.82e-01, 3.32e-01, 4.02e-04]    []  
13700     [2.19e-01, 3.32e-01, 4.17e-04]    [1.74e-01, 3.32e-01, 4.17e-04]    []  
13800     [2.07e-01, 3.32e-01, 4.27e-04]    [1.66e-01, 3.32e-01, 4.27e-04]    []  
13900     [1.96e-01, 3.32e-01, 4.30e-04]    [1.58e-01, 3.32e-01, 4.30e-04]    []  
14000     [1.85e-01, 3.32e-01, 4.27e-04]    [1.51e-01, 3.32e-01, 4.27e-04]    []  
Validation: epoch 14000 MSE 0.37258 MAE 0.53907 MXE 1.02077 L1RE 1.02217 L2RE 1.00280 CRMSE 0.00095 FRMSE (0.44624, 0.02133, 0.38654)
14100     [1.76e-01, 3.32e-01, 4.21e-04]    [1.45e-01, 3.32e-01, 4.21e-04]    []  
14200     [1.67e-01, 3.32e-01, 4.11e-04]    [1.39e-01, 3.32e-01, 4.11e-04]    []  
14300     [1.59e-01, 3.32e-01, 4.00e-04]    [1.33e-01, 3.32e-01, 4.00e-04]    []  
14400     [1.52e-01, 3.32e-01, 3.88e-04]    [1.28e-01, 3.32e-01, 3.88e-04]    []  
14500     [1.46e-01, 3.32e-01, 3.76e-04]    [1.24e-01, 3.32e-01, 3.76e-04]    []  
14600     [1.35e+02, 3.34e-01, 2.77e-04]    [1.61e+02, 3.34e-01, 2.77e-04]    []  
14700     [1.33e-01, 3.33e-01, 2.85e-04]    [1.14e-01, 3.33e-01, 2.85e-04]    []  
14800     [1.28e-01, 3.32e-01, 2.90e-04]    [1.14e-01, 3.32e-01, 2.90e-04]    []  
14900     [1.24e-01, 3.32e-01, 2.90e-04]    [1.12e-01, 3.32e-01, 2.90e-04]    []  
15000     [1.20e-01, 3.32e-01, 2.89e-04]    [1.10e-01, 3.32e-01, 2.89e-04]    []  
Validation: epoch 15000 MSE 0.37189 MAE 0.53840 MXE 1.01936 L1RE 1.02090 L2RE 1.00187 CRMSE 0.00078
15100     [1.17e-01, 3.31e-01, 2.88e-04]    [1.09e-01, 3.31e-01, 2.88e-04]    []  
15200     [1.14e-01, 3.31e-01, 2.88e-04]    [1.09e-01, 3.31e-01, 2.88e-04]    []  
15300     [1.11e-01, 3.31e-01, 2.90e-04]    [1.08e-01, 3.31e-01, 2.90e-04]    []  
15400     [1.08e-01, 3.30e-01, 2.92e-04]    [1.09e-01, 3.30e-01, 2.92e-04]    []  
15500     [4.47e+00, 3.32e-01, 2.51e-04]    [7.08e-01, 3.32e-01, 2.51e-04]    []  
15600     [1.05e-01, 3.31e-01, 2.67e-04]    [1.05e-01, 3.31e-01, 2.67e-04]    []  
15700     [1.51e+02, 3.30e-01, 2.80e-04]    [6.96e+01, 3.30e-01, 2.80e-04]    []  
15800     [1.02e-01, 3.29e-01, 2.90e-04]    [1.08e-01, 3.29e-01, 2.90e-04]    []  
15900     [9.81e-02, 3.29e-01, 3.00e-04]    [1.10e-01, 3.29e-01, 3.00e-04]    []  
16000     [9.68e-02, 3.28e-01, 3.09e-04]    [1.11e-01, 3.28e-01, 3.09e-04]    []  
Validation: epoch 16000 MSE 0.37130 MAE 0.53802 MXE 1.01827 L1RE 1.02019 L2RE 1.00109 CRMSE 0.00040 FRMSE (0.03102, 0.00605, 0.38528)
16100     [9.55e-02, 3.28e-01, 3.18e-04]    [1.13e-01, 3.28e-01, 3.18e-04]    []  
16200     [9.45e-02, 3.28e-01, 3.28e-04]    [1.15e-01, 3.28e-01, 3.28e-04]    []  
16300     [9.38e-02, 3.27e-01, 3.37e-04]    [1.17e-01, 3.27e-01, 3.37e-04]    []  
16400     [1.02e-01, 3.27e-01, 3.46e-04]    [1.39e-01, 3.27e-01, 3.46e-04]    []  
16500     [4.33e-01, 3.26e-01, 3.70e-04]    [1.15e+00, 3.26e-01, 3.70e-04]    []  
16600     [1.60e-01, 3.26e-01, 3.71e-04]    [1.73e-01, 3.26e-01, 3.71e-04]    []  
16700     [9.03e-02, 3.25e-01, 3.76e-04]    [1.21e-01, 3.25e-01, 3.76e-04]    []  
16800     [9.19e-02, 3.25e-01, 3.83e-04]    [1.22e-01, 3.25e-01, 3.83e-04]    []  
16900     [1.42e+00, 3.24e-01, 3.96e-04]    [9.78e-01, 3.24e-01, 3.96e-04]    []  
17000     [2.88e+00, 3.24e-01, 4.03e-04]    [5.79e+00, 3.24e-01, 4.03e-04]    []  
Validation: epoch 17000 MSE 0.37089 MAE 0.53790 MXE 1.01900 L1RE 1.01996 L2RE 1.00053 CRMSE 0.00020
17100     [8.78e-02, 3.24e-01, 3.98e-04]    [1.25e-01, 3.24e-01, 3.98e-04]    []  
17200     [2.27e+00, 3.22e-01, 4.28e-04]    [4.31e-01, 3.22e-01, 4.28e-04]    []  
17300     [1.05e-01, 3.23e-01, 4.14e-04]    [1.62e-01, 3.23e-01, 4.14e-04]    []  
17400     [2.14e+00, 3.23e-01, 4.10e-04]    [1.85e+00, 3.23e-01, 4.10e-04]    []  
17500     [8.60e-02, 3.22e-01, 4.12e-04]    [1.28e-01, 3.22e-01, 4.12e-04]    []  
17600     [1.16e+00, 3.22e-01, 3.98e-04]    [1.85e+00, 3.22e-01, 3.98e-04]    []  
17700     [8.66e-02, 3.21e-01, 3.97e-04]    [1.27e-01, 3.21e-01, 3.97e-04]    []  
17800     [1.39e+01, 3.20e-01, 4.19e-04]    [3.68e+01, 3.20e-01, 4.19e-04]    []  
17900     [2.86e-01, 3.21e-01, 3.92e-04]    [1.54e-01, 3.21e-01, 3.92e-04]    []  
18000     [8.70e-02, 3.20e-01, 4.03e-04]    [1.32e-01, 3.20e-01, 4.03e-04]    []  
Validation: epoch 18000 MSE 0.37086 MAE 0.53801 MXE 1.01902 L1RE 1.02016 L2RE 1.00049 CRMSE 0.00025 FRMSE (0.02221, 0.00519, 0.38498)
18100     [8.45e-02, 3.20e-01, 4.00e-04]    [1.32e-01, 3.20e-01, 4.00e-04]    []  
18200     [1.76e+00, 3.20e-01, 4.05e-04]    [3.22e+00, 3.20e-01, 4.05e-04]    []  
18300     [6.65e-01, 3.23e-01, 3.07e-04]    [1.29e-01, 3.23e-01, 3.07e-04]    []  
18400     [8.54e-02, 3.20e-01, 3.38e-04]    [1.32e-01, 3.20e-01, 3.38e-04]    []  
18500     [9.97e-02, 3.19e-01, 3.45e-04]    [1.34e-01, 3.19e-01, 3.45e-04]    []  
18600     [8.25e-02, 3.19e-01, 3.54e-04]    [1.36e-01, 3.19e-01, 3.54e-04]    []  
18700     [4.39e+00, 3.18e-01, 3.05e-04]    [1.33e+00, 3.18e-01, 3.05e-04]    []  
18800     [8.37e-02, 3.19e-01, 2.97e-04]    [1.31e-01, 3.19e-01, 2.97e-04]    []  
18900     [6.79e-01, 3.19e-01, 3.02e-04]    [8.78e-01, 3.19e-01, 3.02e-04]    []  
19000     [4.02e+01, 3.18e-01, 3.28e-04]    [2.89e-01, 3.18e-01, 3.28e-04]    []  
Validation: epoch 19000 MSE 0.37105 MAE 0.53823 MXE 1.01769 L1RE 1.02059 L2RE 1.00074 CRMSE 0.00015
19100     [8.46e-02, 3.18e-01, 3.30e-04]    [1.32e-01, 3.18e-01, 3.30e-04]    []  
19200     [2.51e+00, 3.19e-01, 3.20e-04]    [1.86e+00, 3.19e-01, 3.20e-04]    []  
19300     [9.66e-02, 3.18e-01, 3.25e-04]    [1.38e-01, 3.18e-01, 3.25e-04]    []  
