***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
5800      [1.43e-02, 1.53e-02, 2.05e-04]    [1.72e-02, 1.53e-02, 2.05e-04]    []  
5900      [1.40e-02, 1.52e-02, 1.78e-04]    [1.66e-02, 1.52e-02, 1.78e-04]    []  
6000      [1.38e-02, 1.52e-02, 1.70e-04]    [1.64e-02, 1.52e-02, 1.70e-04]    []  
Validation: epoch 6000 MSE 0.00961 MAE 0.05872 MXE 0.31791 L1RE 0.11134 L2RE 0.16102 CRMSE 0.00303 FRMSE (0.05862, 0.00037, 0.00936)
6100      [1.38e-02, 1.51e-02, 1.81e-04]    [1.59e-02, 1.51e-02, 1.81e-04]    []  
6200      [1.35e-02, 1.51e-02, 1.58e-04]    [1.59e-02, 1.51e-02, 1.58e-04]    []  
6300      [1.40e-02, 1.55e-02, 9.28e-05]    [1.50e-02, 1.55e-02, 9.28e-05]    []  
6400      [1.32e-02, 1.53e-02, 1.17e-04]    [1.54e-02, 1.53e-02, 1.17e-04]    []  
6500      [1.31e-02, 1.49e-02, 1.38e-04]    [1.54e-02, 1.49e-02, 1.38e-04]    []  
6600      [1.49e-02, 1.49e-02, 2.09e-04]    [1.74e-02, 1.49e-02, 2.09e-04]    []  
6700      [1.34e-02, 1.46e-02, 2.30e-04]    [1.48e-02, 1.46e-02, 2.30e-04]    []  
6800      [1.30e-02, 1.48e-02, 1.56e-04]    [1.40e-02, 1.48e-02, 1.56e-04]    []  
6900      [1.32e-02, 1.43e-02, 2.13e-04]    [1.46e-02, 1.43e-02, 2.13e-04]    []  
7000      [1.24e-02, 1.49e-02, 1.42e-04]    [1.36e-02, 1.49e-02, 1.42e-04]    []  
Validation: epoch 7000 MSE 0.00884 MAE 0.05628 MXE 0.29103 L1RE 0.10671 L2RE 0.15444 CRMSE 0.00232
7100      [1.46e-02, 1.50e-02, 1.23e-04]    [1.75e-02, 1.50e-02, 1.23e-04]    []  
7200      [1.24e-02, 1.46e-02, 1.09e-04]    [1.40e-02, 1.46e-02, 1.09e-04]    []  
7300      [1.23e-02, 1.47e-02, 1.09e-04]    [1.44e-02, 1.47e-02, 1.09e-04]    []  
7400      [1.44e-02, 1.46e-02, 1.18e-04]    [1.57e-02, 1.46e-02, 1.18e-04]    []  
7500      [1.20e-02, 1.44e-02, 1.25e-04]    [1.33e-02, 1.44e-02, 1.25e-04]    []  
7600      [1.16e-02, 1.47e-02, 7.20e-05]    [1.26e-02, 1.47e-02, 7.20e-05]    []  
7700      [1.17e-02, 1.45e-02, 7.62e-05]    [1.34e-02, 1.45e-02, 7.62e-05]    []  
7800      [1.20e-02, 1.44e-02, 1.30e-04]    [1.31e-02, 1.44e-02, 1.30e-04]    []  
7900      [1.15e-02, 1.44e-02, 8.69e-05]    [1.26e-02, 1.44e-02, 8.69e-05]    []  
8000      [1.12e-02, 1.44e-02, 7.02e-05]    [1.25e-02, 1.44e-02, 7.02e-05]    []  
Validation: epoch 8000 MSE 0.00816 MAE 0.05227 MXE 0.29859 L1RE 0.09911 L2RE 0.14836 CRMSE 0.00208 FRMSE (0.02733, 0.00028, 0.00785)
8100      [1.27e-02, 1.42e-02, 1.23e-04]    [1.38e-02, 1.42e-02, 1.23e-04]    []  
8200      [1.12e-02, 1.43e-02, 5.74e-05]    [1.25e-02, 1.43e-02, 5.74e-05]    []  
8300      [1.18e-02, 1.42e-02, 8.96e-05]    [1.30e-02, 1.42e-02, 8.96e-05]    []  
8400      [1.08e-02, 1.43e-02, 5.73e-05]    [1.21e-02, 1.43e-02, 5.73e-05]    []  
8500      [1.15e-02, 1.40e-02, 1.03e-04]    [1.27e-02, 1.40e-02, 1.03e-04]    []  
8600      [1.06e-02, 1.42e-02, 6.15e-05]    [1.19e-02, 1.42e-02, 6.15e-05]    []  
